Phrase en Anglais;Phrase en Français;Unnamed: 2
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Épreuve : utilisez la compétence d'arme prescrite pour porter le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[Monstres/monstres donnant de l'expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Épreuve : utilisez la compétence d'arme prescrite pour porter le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Épreuve : utilisez la compétence d'arme prescrite pour porter le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Épreuve : utilisez la compétence d'arme prescrite pour porter le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Épreuve : utilisez la compétence d'arme prescrite pour porter le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt};
